TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"DETERMINANTS OF STUDENTS' SATISFACTION IN SPATIAL QUALITY OF THIRD PLACES IN THE HIGHER EDUCATION LEARNING ENVIRONMENT OF THE MIDDLE EAST","Mathew, Lizmol","","","Chova, LG; Martinez, AL; Torres, IC","10TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI2017)","2017","2017","","","","","","9016","9019","","","10th Annual International Conference of Education, Research and Innovation (ICERI)","NOV 16-18, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Economic Hurdle for Implementation of Cloud Computing in Higher Education in Sultanate of Oman","Zameer, Anjum; Pandow, Bilal Ahmad; Singh, Baldev","","","Khatri, SK; Kapur, RK; Rana, A; Singh, S; Kapur, PK","2017 INTERNATIONAL CONFERENCE ON INFOCOM TECHNOLOGIES AND UNMANNED SYSTEMS (TRENDS AND FUTURE DIRECTIONS) (ICTUS)","2017","2017","","","","","","211","214","","","International Conference on Infocom Technologies and Unmanned Systems (Trends and Future Directions) (ICTUS)","DEC 18-20, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Publishing of Personal Information on Facebook with Regard to Gender: Comparison of Pupils and University Students","Dzapo, Paula; Duic, Mirko","","","Biljanovic, P; Koricic, M; Skala, K; Grbac, TG; CicinSain, M; Sruk, V; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Tijan, E; Hormot, F","2017 40TH INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2017","2017","","","","","","818","823","","","40th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 22-26, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Learning the student's sufferings using Social Networks","Upreti, Meenakshi; Kumar, Vishal","","","Astya, PN; Swaroop, A; Sharma, V; Singh, M; Gupta, K","2017 IEEE INTERNATIONAL CONFERENCE ON COMPUTING, COMMUNICATION AND AUTOMATION (ICCCA)","2017","2017","","","","","","319","322","","","IEEE International Conference on Computing, Communication and Automation (ICCCA)","MAY 05-06, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An Overview of the Microethics and Macroethics Education of Computing Students in the United States","Bielefeldt, Angela R.; Polmear, Madeline; Swan, Christopher; Knight, Daniel; Canney, Nathan","","","","2017 IEEE FRONTIERS IN EDUCATION CONFERENCE (FIE)","2017","2017","","","","","","","","","","IEEE Frontiers in Education Conference (FIE)","OCT 18-21, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"THE USE OF MOBILE APPLICATIONS IN HIGHER EDUCATION: PREVALENCE AND PERSPECTIVES - THE UNIVERSITY OF AVEIRO CASE","Oliveira, David; Pedro, Luis; Santos, Carlos","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","7278","7287","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CHANGE IN THE PERCEPTION OF MEDICAL STUDENTS ABOUT THE USEFULNESS AND IMPORTANCE OF SOCIAL MEDIA IN THEIR TRAINING AND THEIR FUTURE WORK AFTER RECEIVING A SPECIALIZED TRAINING COURSE","Reolid, R.; Galan de Juana, M.; Gonzalez-Rubio, J.; Ramirez-Vazquez, R.; Gomez, P.; Suarez-Rodriguez, C. P.; Belendez, A.; Arribas, E.; Escobar-Rabadan, F. J.; Najera, A.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","7431","7438","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Digital Connectivity and Sharing at School: Opportunities and Security Challenges of Using Social Networking Sites","Hina, Sadaf; Dominic, Dhanapal Durai","","","","2017 5TH INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION TECHNOLOGY (ICOIC7)","2017","2017","","","","","","","","","","5th International Conference on Information and Communication Technology (ICoIC7)","MAY 17-19, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"On the Feasibility of Profiling Internet Users based on Volume and Time of Usage","Sarmadi, Soheil; Li, Mingyang; Chellappan, Sriram","","","","2017 IEEE 9TH LATIN-AMERICAN CONFERENCE ON COMMUNICATIONS (LATINCOM)","2017","2017","","","","","","","","","","9th IEEE Latin-American Conference on Communications (LATINCOM)","NOV 08-10, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Simple Group Photo Sharing using Facesense","Ahmed, Nova; Chowdhury, Arshad; Syrus, Minhaz Ahmed","","","Reisman, S; Ahamed, SI; Demartini, C; Conte, T; Liu, L; Claycomb, W; Nakamura, M; Tovar, E; Cimato, S; Lung, CH; Takakura, H; Yang, JJ; Akiyama, T; Zhang, Z; Hasan, K","2017 IEEE 41ST ANNUAL COMPUTER SOFTWARE AND APPLICATIONS CONFERENCE (COMPSAC), VOL 1","2017","2017","","","","","","845","850","","10.1109/COMPSAC.2017.212","41st IEEE Annual Computer Software and Applications Conference (COMPSAC)","JUL 04-08, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Development of an Interactive Health Education Model Based on the Djuwita Application for Adolescent Girls","Djuwitaningsih, Sri; Setyowati","","","","COMPREHENSIVE CHILD AND ADOLESCENT NURSING-BUILDNG EVIDENCE FOR PRACTICE","2017","2017","40","","","1","","169","182","","10.1080/24694193.2017.1386986","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Level of Awareness of Croatian Students on Permissions Given to Applications When Installing Them on Their Smartphones","Saletovic, Kristian; Frketic, Sabina; Salopek, Emanuela","","","","POLICIJA I SIGURNOST-POLICE AND SECURITY","2017","2017","26","2","","","","109","122","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Application of Integrated Traditional Chinese and Western Medicine in Anorectal Diseases","Liu, Yuyan","","","Xin, N; ElHami, K; Kun, Z","PROCEEDINGS OF THE 2017 7TH INTERNATIONAL CONFERENCE ON SOCIAL NETWORK, COMMUNICATION AND EDUCATION (SNCE 2017)","2017","2017","82","","","","","870","873","","","7th International Conference on Social Network, Communication and Education (SNCE)","JUL 28-30, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ask and You Might Not Receive: How FERPA's Disclosure Provisions Can Affect Educational Research","Tonsager, Lindsey; Skeath, Caleb W.","","","","JOURNAL OF STUDENT FINANCIAL AID","2017","2017","47","3","","","","88","96","6","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Word After a Word After a Word Is Power: The Thesis and the Imperative of Social Work Writing","Carney, Debra","","","","SMITH COLLEGE STUDIES IN SOCIAL WORK","2017","2017","87","4","","","SI","324","327","","10.1080/00377317.2017.1372312","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austerity-privacy & fossil fuel divestment activism at Canadian universities","McGray, Robert; Turcotte-Summers, Jonathan","","","","AUSTRALIAN UNIVERSITIES REVIEW","2017","2017","59","2","","","","36","49","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Internet of Things and Assistive Technologies for People with Disabilities: Applications, Trends, and Issues","Lee, Hwa","","","","INTERNET OF THINGS AND ADVANCED APPLICATION IN HEALTHCARE","2017","2017","","","","","","32","65","","10.4018/978-1-5225-1820-4.ch002","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enhancing Learning with Wearable Technologies In and Out of Educational Settings","Demir, Elif Bugra Kuzu; Demir, Kadir","","","","DIGITAL TOOLS FOR SEAMLESS LEARNING","2017","2017","","","","","","119","144","","10.4018/978-1-5225-1692-7.ch006","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""With Tension Comes a Little Work": Motivation and Safety in Online Peer Review","Chappel, Jacquelyn","","","","EMPOWERING LEARNERS WITH MOBILE OPEN-ACCESS LEARNING INITIATIVES","2017","2017","","","","","","265","288","","10.4018/978-1-5225-2122-8.ch013","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Analyses and research of the library information security system under the network environment","Wang, Chunmei","","","Xia, D","PROCEEDINGS OF THE 3RD WORKSHOP ON ADVANCED RESEARCH AND TECHNOLOGY IN INDUSTRY (WARTIA 2017)","2017","2017","148","","","","","107","111","","","3rd Workshop on Advanced Research and Technology in Industry Applications (WARTIA)","SEP 23-24, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E-professionalism-related Dilemmas","Monrouxe, Lynn V.; Rees, Charlotte E.","","","","HEALTHCARE PROFESSIONALISM: IMPROVING PRACTICE THROUGH REFLECTIONS ON WORKPLACE DILEMMAS","2017","2017","","","","","","167","186","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DO YOUNG PEOPLE WANT THE INTERNET OF THINGS? A COMPARATIVE STUDY OF COMPUTER SCIENCE, MANAGEMENT AND PSYCHOLOGY STUDENTS","Wiechetek, Lukasz; Banas, Jaroslaw","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","4090","4100","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Predicting users' privacy boundary management strategies on Facebook","Liu, Qian; Yao, Mike Z.; Yang, Ming; Tu, Caixie","","","","CHINESE JOURNAL OF COMMUNICATION","2017","2017","10","3","","","","295","311","","10.1080/17544750.2017.1279675","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"How Snowden's revelations have influenced youngsters' attitude and behaviour in the PRC and Taiwan","Murata, Kiyoshi; Fukuta, Yasunori; Adams, Andrew A.; Ronghua, Dang","","","","JOURNAL OF INFORMATION COMMUNICATION & ETHICS IN SOCIETY","2017","2017","15","3","","","SI","213","231","","10.1108/JICES-08-2016-0025","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Use of ICT to Support Perpetual Undergraduate Students","Rahayu, N. W.; Huda, S. N.","","","Hidayat, T; Sujarwo, A","INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY AND DIGITAL APPLICATIONS","2017","2017","185","","","","","","","012007","10.1088/1757-899X/185/1/012007","Annual International Conference on Information Technology and Digital Applications (ICITDA)","NOV 14-16, 2016","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Confidentiality and Data Privacy in the Electronic Relationships Between University Students. Analysis of the Differences and Similarities between the Male and Female","Loureiro, Marlene; Meirinhos, Galvao; Leal, Carmem","","","Lopes, IT; Serrasqueiro, R","PROCEEDINGS OF THE 9TH EUROPEAN CONFERENCE ON INTELLECTUAL CAPITAL (ECIC 2017)","2017","2017","","","","","","182","189","","","9th European Conference on Intellectual Capital (ECIC)","APR 06-07, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EXAMINING THE LEVEL OF RESPECTING THE PRIVACY OF ADMITTED PATIENTS BY NURSING STAFF IN TEACHING HOSPITALS OF JAHROM UNIVERSITY OF MEDICAL SCIENCES IN 2015","Karimi, M.; Haghbeen, M.; Rahmanian, E.","","","","JOURNAL OF FUNDAMENTAL AND APPLIED SCIENCES","2017","2017","9","2","","","","1227","1239","","10.4314/jfas.v9i2.742","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Correlation Discovery Between High School Student Web Queries and their Grade Point Average","Jadav, Jigar; Burke, Andrew; Goldberg, Greg; Lindelin, Dawn; Preciado, Andrew; Tappert, Charles; Kollmer, Michael","","","Chakrabarti, S; Saha, HN","2017 IEEE 7TH ANNUAL COMPUTING AND COMMUNICATION WORKSHOP AND CONFERENCE IEEE CCWC-2017","2017","2017","","","","","","","","UNSP 1570326517","","7th IEEE Annual Computing and Communication Workshop and Conference (IEEE CCWC)","JAN 09-11, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Usability Evaluation of a Raspberry-Pi Telepresence Robot Controlled by Android Smartphones","Janard, Krit; Marurngsith, Worawan","","","Merdan, M; Lepuschitz, W; Koppensteiner, G; Balogh, R","ROBOTICS IN EDUCATION: RESEARCH AND PRACTICES FOR ROBOTICS IN STEM EDUCATION","2017","2017","457","","","","","193","205","","10.1007/978-3-319-42975-5_18","7th International Conference on Robotics in Education (RiE)","APR 14-15, 2016","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"How do the design features of health hackathons contribute to participatory medicine?","Day, Karen; Humphrey, Gayl; Cockcroft, Sophie","","","","AUSTRALASIAN JOURNAL OF INFORMATION SYSTEMS","2017","2017","21","","","","","","","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ANALYSIS OF PUBLICLY DISCLOSED INFORMATION IN FACEBOOK PROFILES","Bohmova, Lucie; Pavlicek, Antonin","","","Loster, T; Pavelka, T","11TH INTERNATIONAL DAYS OF STATISTICS AND ECONOMICS","2017","2017","","","","","","164","173","","","11th International Days of Statistics and Economics","SEP 14-16, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
